132.03,5.3006,5,52
132.02,5.6525,5,51
132.,6.0041,5,50
131.98,6.3552,5,49
131.96,6.7058,5,48
131.94,7.0559,5,47
131.92,7.4055,5,46
131.9,7.7545,5,45
131.87,8.103,5,44
131.85,8.4508,5,43
131.82,8.798,5,42
131.79,9.1446,5,41
131.76,9.4905,5,40
131.74,9.8357,5,39
131.71,10.18,5,38
131.67,10.524,5,37
131.64,10.867,5,36
131.61,11.209,5,35
131.57,11.55,5,34
131.54,11.891,5,33
131.5,12.231,5,32
131.47,12.57,5,31
131.43,12.908,5,30
131.39,13.245,5,29
131.35,13.581,5,28
131.31,13.916,5,27
131.27,14.25,5,26
131.23,14.583,5,25
131.18,14.915,5,24
131.14,15.247,5,23
131.09,15.577,5,22
131.05,15.906,5,21
131.,16.234,5,20
130.95,16.561,5,19
130.9,16.886,5,18
130.85,17.211,5,17
130.8,17.535,5,16
130.75,17.857,5,15
130.7,18.178,5,14
130.65,18.498,5,13
130.6,18.817,5,12
130.54,19.135,5,11
130.49,19.451,5,10
130.43,19.766,5,9
130.38,20.08,5,8
130.32,20.393,5,7
130.26,20.705,5,6
130.2,21.015,5,5
130.14,21.324,5,4
129.66,-21.52,6,131
129.72,-21.214,6,130
129.78,-20.907,6,129
129.84,-20.598,6,128
129.89,-20.289,6,127
129.95,-19.978,6,126
130.01,-19.665,6,125
130.06,-19.352,6,124
130.11,-19.037,6,123
130.17,-18.721,6,122
130.22,-18.404,6,121
130.27,-18.086,6,120
130.32,-17.767,6,119
130.37,-17.446,6,118
130.42,-17.124,6,117
130.47,-16.802,6,116
130.52,-16.478,6,115
130.57,-16.153,6,114
130.61,-15.827,6,113
130.66,-15.5,6,112
130.7,-15.171,6,111
130.74,-14.842,6,110
130.79,-14.512,6,109
130.83,-14.181,6,108
130.87,-13.849,6,107
130.91,-13.516,6,106
130.95,-13.182,6,105
130.99,-12.847,6,104
131.03,-12.511,6,103
131.06,-12.174,6,102
131.1,-11.837,6,101
131.13,-11.498,6,100
131.17,-11.159,6,99
131.2,-10.819,6,98
131.23,-10.478,6,97
131.26,-10.137,6,96
131.29,-9.7947,6,95
131.32,-9.4517,6,94
131.35,-9.1081,6,93
131.37,-8.7638,6,92
131.4,-8.4188,6,91
131.43,-8.0733,6,90
131.45,-7.7271,6,89
131.47,-7.3804,6,88
131.49,-7.0332,6,87
131.51,-6.6854,6,86
131.53,-6.3371,6,85
131.55,-5.9883,6,84
131.57,-5.6391,6,83
131.59,-5.2895,6,82
131.6,-4.9395,6,81
131.62,-4.5891,6,80
131.63,-4.2384,6,79
131.64,-3.8874,6,78
131.65,-3.536,6,77
131.66,-3.1844,6,76
131.67,-2.8326,6,75
131.68,-2.4805,6,74
131.69,-2.1283,6,73
131.69,-1.7759,6,72
131.7,-1.4233,6,71
131.7,-1.0707,6,70
131.71,-0.71797,6,69
131.71,-0.36519,6,68
131.71,-0.012379,6,67
131.71,0.34043,6,66
131.71,0.69322,6,65
131.7,1.046,6,64
131.7,1.3986,6,63
131.7,1.7512,6,62
131.69,2.1036,6,61
131.68,2.4558,6,60
131.67,2.8079,6,59
131.67,3.1598,6,58
131.65,3.5114,6,57
131.64,3.8627,6,56
131.63,4.2138,6,55
131.62,4.5645,6,54
131.6,4.9149,6,53
131.59,5.265,6,52
131.57,5.6146,6,51
131.55,5.9639,6,50
131.54,6.3126,6,49
131.52,6.6609,6,48
131.5,7.0088,6,47
131.47,7.3561,6,46
131.45,7.7028,6,45
131.43,8.049,6,44
131.4,8.3946,6,43
131.38,8.7396,6,42
131.35,9.0839,6,41
131.32,9.4276,6,40
131.29,9.7706,6,39
131.26,10.113,6,38
131.23,10.455,6,37
131.2,10.795,6,36
131.17,11.135,6,35
131.13,11.475,6,34
131.1,11.813,6,33
131.06,12.151,6,32
131.03,12.487,6,31
130.99,12.823,6,30
130.95,13.158,6,29
130.91,13.492,6,28
130.87,13.826,6,27
130.83,14.158,6,26
130.79,14.489,6,25
130.75,14.819,6,24
130.7,15.148,6,23
130.66,15.477,6,22
130.61,15.804,6,21
130.57,16.13,6,20
130.52,16.455,6,19
130.47,16.779,6,18
130.43,17.102,6,17
130.38,17.424,6,16
130.33,17.744,6,15
130.27,18.064,6,14
130.22,18.382,6,13
130.17,18.699,6,12
130.12,19.015,6,11
130.06,19.33,6,10
130.01,19.643,6,9
129.95,19.956,6,8
129.9,20.267,6,7
129.84,20.577,6,6
129.78,20.885,6,5
129.73,21.193,6,4
129.24,-21.389,7,131
129.3,-21.084,7,130
129.36,-20.779,7,129
129.42,-20.472,7,128
129.47,-20.164,7,127
129.53,-19.854,7,126
129.58,-19.543,7,125
129.64,-19.232,7,124
129.69,-18.919,7,123
129.74,-18.604,7,122
129.79,-18.289,7,121
129.84,-17.973,7,120
129.89,-17.655,7,119
129.94,-17.336,7,118
129.99,-17.016,7,117
130.04,-16.695,7,116
130.09,-16.373,7,115
130.13,-16.05,7,114
130.18,-15.726,7,113
130.22,-15.401,7,112
130.27,-15.074,7,111
130.31,-14.747,7,110
130.35,-14.419,7,109
130.39,-14.09,7,108
130.43,-13.76,7,107
130.47,-13.428,7,106
130.51,-13.096,7,105
130.55,-12.764,7,104
130.59,-12.43,7,103
130.62,-12.095,7,102
130.66,-11.76,7,101
130.69,-11.423,7,100
130.73,-11.086,7,99
130.76,-10.748,7,98
130.79,-10.41,7,97
130.82,-10.07,7,96
130.85,-9.7303,7,95
130.88,-9.3895,7,94
130.9,-9.048,7,93
130.93,-8.7059,7,92
130.96,-8.3632,7,91
130.98,-8.0199,7,90
131.,-7.676,7,89
131.03,-7.3315,7,88
131.05,-6.9865,7,87
131.07,-6.641,7,86
131.09,-6.295,7,85
131.11,-5.9485,7,84
131.12,-5.6016,7,83
131.14,-5.2543,7,82
131.16,-4.9066,7,81
131.17,-4.5585,7,80
131.18,-4.2101,7,79
131.2,-3.8614,7,78
131.21,-3.5124,7,77
131.22,-3.1631,7,76
131.23,-2.8136,7,75
131.23,-2.4639,7,74
131.24,-2.114,7,73
131.25,-1.764,7,72
131.25,-1.4138,7,71
131.25,-1.0635,7,70
131.26,-0.71316,7,69
131.26,-0.36274,7,68
131.26,-0.012296,7,67
131.26,0.33815,7,66
131.26,0.68857,7,65
131.25,1.0389,7,64
131.25,1.3892,7,63
131.25,1.7394,7,62
131.24,2.0895,7,61
131.23,2.4394,7,60
131.23,2.7891,7,59
131.22,3.1386,7,58
131.21,3.4879,7,57
131.2,3.8369,7,56
131.18,4.1857,7,55
131.17,4.5341,7,54
131.16,4.8822,7,53
131.14,5.2299,7,52
131.12,5.5772,7,51
131.11,5.9242,7,50
131.09,6.2707,7,49
131.07,6.6167,7,48
131.05,6.9623,7,47
131.03,7.3073,7,46
131.01,7.6518,7,45
130.98,7.9958,7,44
130.96,8.3391,7,43
130.93,8.6819,7,42
130.91,9.0241,7,41
130.88,9.3656,7,40
130.85,9.7064,7,39
130.82,10.047,7,38
130.79,10.386,7,37
130.76,10.725,7,36
130.73,11.063,7,35
130.69,11.4,7,34
130.66,11.736,7,33
130.63,12.072,7,32
130.59,12.406,7,31
130.55,12.74,7,30
130.52,13.073,7,29
130.48,13.405,7,28
130.44,13.736,7,27
130.4,14.067,7,26
130.36,14.396,7,25
130.31,14.724,7,24
130.27,15.051,7,23
130.23,15.378,7,22
130.18,15.703,7,21
130.14,16.027,7,20
130.09,16.351,7,19
130.04,16.673,7,18
130.,16.994,7,17
129.95,17.314,7,16
129.9,17.633,7,15
129.85,17.95,7,14
129.8,18.267,7,13
129.74,18.582,7,12
129.69,18.897,7,11
129.64,19.21,7,10
129.59,19.522,7,9
129.53,19.832,7,8
129.48,20.142,7,7
129.42,20.45,7,6
129.36,20.757,7,5
129.31,21.063,7,4
128.82,-21.259,8,131
128.88,-20.956,8,130
128.94,-20.652,8,129
128.99,-20.347,8,128
129.05,-20.04,8,127
129.1,-19.732,8,126
129.16,-19.423,8,125
129.21,-19.113,8,124
129.26,-18.802,8,123
129.32,-18.489,8,122
129.37,-18.175,8,121
129.42,-17.861,8,120
129.47,-17.545,8,119
129.51,-17.228,8,118
129.56,-16.909,8,117
129.61,-16.59,8,116
129.66,-16.27,8,115
129.7,-15.949,8,114
129.75,-15.626,8,113
129.79,-15.303,8,112
129.83,-14.979,8,111
129.88,-14.653,8,110
129.92,-14.327,8,109
129.96,-14.,8,108
130.,-13.671,8,107
130.04,-13.342,8,106
130.07,-13.012,8,105
130.11,-12.681,8,104
130.15,-12.35,8,103
130.18,-12.017,8,102
130.22,-11.684,8,101
130.25,-11.349,8,100
130.28,-11.014,8,99
130.32,-10.678,8,98
130.35,-10.342,8,97
130.38,-10.005,8,96
130.41,-9.6667,8,95
130.43,-9.3281,8,94
130.46,-8.9888,8,93
130.49,-8.6489,8,92
130.51,-8.3083,8,91
130.54,-7.9672,8,90
130.56,-7.6255,8,89
130.58,-7.2832,8,88
130.6,-6.9404,8,87
130.62,-6.5971,8,86
130.64,-6.2534,8,85
130.66,-5.9092,8,84
130.68,-5.5645,8,83
130.69,-5.2195,8,82
130.71,-4.8741,8,81
130.72,-4.5283,8,80
130.74,-4.1822,8,79
130.75,-3.8358,8,78
130.76,-3.4891,8,77
130.77,-3.1421,8,76
130.78,-2.7949,8,75
130.78,-2.4475,8,74
130.79,-2.1,8,73
130.8,-1.7523,8,72
130.8,-1.4044,8,71
130.81,-1.0564,8,70
130.81,-0.70841,8,69
130.81,-0.36033,8,68
130.81,-0.012214,8,67
130.81,0.3359,8,66
130.81,0.68399,8,65
130.81,1.032,8,64
130.8,1.38,8,63
130.8,1.7279,8,62
130.79,2.0756,8,61
130.79,2.4232,8,60
130.78,2.7706,8,59
130.77,3.1178,8,58
130.76,3.4647,8,57
130.75,3.8114,8,56
130.74,4.1579,8,55
130.72,4.504,8,54
130.71,4.8498,8,53
130.69,5.1953,8,52
130.68,5.5403,8,51
130.66,5.885,8,50
130.64,6.2292,8,49
130.62,6.573,8,48
130.6,6.9163,8,47
130.58,7.2592,8,46
130.56,7.6015,8,45
130.54,7.9432,8,44
130.51,8.2844,8,43
130.49,8.625,8,42
130.46,8.965,8,41
130.44,9.3043,8,40
130.41,9.643,8,39
130.38,9.981,8,38
130.35,10.318,8,37
130.32,10.655,8,36
130.29,10.991,8,35
130.25,11.326,8,34
130.22,11.66,8,33
130.19,11.994,8,32
130.15,12.326,8,31
130.11,12.658,8,30
130.08,12.989,8,29
130.04,13.319,8,28
130.,13.648,8,27
129.96,13.977,8,26
129.92,14.304,8,25
129.88,14.63,8,24
129.84,14.956,8,23
129.79,15.28,8,22
129.75,15.604,8,21
129.7,15.926,8,20
129.66,16.247,8,19
129.61,16.568,8,18
129.57,16.887,8,17
129.52,17.205,8,16
129.47,17.522,8,15
129.42,17.838,8,14
129.37,18.153,8,13
129.32,18.467,8,12
129.27,18.78,8,11
129.21,19.091,8,10
129.16,19.401,8,9
129.11,19.711,8,8
129.05,20.018,8,7
129.,20.325,8,6
128.94,20.631,8,5
128.89,20.935,8,4
128.41,-21.131,9,131
128.46,-20.83,9,130
128.52,-20.527,9,129
128.57,-20.223,9,128
128.63,-19.918,9,127
128.68,-19.612,9,126
128.73,-19.304,9,125
128.79,-18.996,9,124
128.84,-18.686,9,123
128.89,-18.375,9,122
128.94,-18.063,9,121
128.99,-17.75,9,120
129.04,-17.436,9,119
129.09,-17.12,9,118
129.13,-16.804,9,117
129.18,-16.486,9,116
129.22,-16.168,9,115
129.27,-15.848,9,114
129.31,-15.528,9,113
129.36,-15.206,9,112
129.4,-14.884,9,111
129.44,-14.56,9,110
129.48,-14.236,9,109
129.52,-13.911,9,108
129.56,-13.584,9,107
129.6,-13.257,9,106
129.64,-12.929,9,105
129.67,-12.6,9,104
129.71,-12.27,9,103
129.74,-11.94,9,102
129.78,-11.608,9,101
129.81,-11.276,9,100
129.84,-10.943,9,99
129.87,-10.609,9,98
129.9,-10.275,9,97
129.93,-9.9398,9,96
129.96,-9.604,9,95
129.99,-9.2675,9,94
130.02,-8.9303,9,93
130.04,-8.5925,9,92
130.07,-8.2541,9,91
130.09,-7.9151,9,90
130.11,-7.5756,9,89
130.14,-7.2355,9,88
130.16,-6.895,9,87
130.18,-6.5539,9,86
130.2,-6.2123,9,85
130.21,-5.8704,9,84
130.23,-5.528,9,83
130.25,-5.1852,9,82
130.26,-4.842,9,81
130.27,-4.4985,9,80
130.29,-4.1546,9,79
130.3,-3.8105,9,78
130.31,-3.4661,9,77
130.32,-3.1214,9,76
130.33,-2.7765,9,75
130.34,-2.4314,9,74
130.34,-2.0861,9,73
130.35,-1.7407,9,72
130.35,-1.3951,9,71
130.36,-1.0495,9,70
130.36,-0.70373,9,69
130.36,-0.35794,9,68
130.36,-0.012133,9,67
130.36,0.33368,9,66
130.36,0.67947,9,65
130.36,1.0252,9,64
130.35,1.3709,9,63
130.35,1.7164,9,62
130.34,2.0619,9,61
130.34,2.4072,9,60
130.33,2.7523,9,59
130.32,3.0972,9,58
130.31,3.4419,9,57
130.3,3.7863,9,56
130.29,4.1305,9,55
130.28,4.4743,9,54
130.26,4.8179,9,53
130.25,5.1611,9,52
130.23,5.5039,9,51
130.21,5.8464,9,50
130.2,6.1884,9,49
130.18,6.5299,9,48
130.16,6.871,9,47
130.14,7.2117,9,46
130.12,7.5518,9,45
130.09,7.8913,9,44
130.07,8.2304,9,43
130.04,8.5688,9,42
130.02,8.9066,9,41
129.99,9.2438,9,40
129.96,9.5804,9,39
129.94,9.9163,9,38
129.91,10.252,9,37
129.88,10.586,9,36
129.85,10.92,9,35
129.81,11.253,9,34
129.78,11.585,9,33
129.75,11.917,9,32
129.71,12.247,9,31
129.68,12.577,9,30
129.64,12.906,9,29
129.6,13.234,9,28
129.56,13.561,9,27
129.52,13.888,9,26
129.48,14.213,9,25
129.44,14.538,9,24
129.4,14.861,9,23
129.36,15.184,9,22
129.32,15.505,9,21
129.27,15.826,9,20
129.23,16.146,9,19
129.18,16.464,9,18
129.14,16.782,9,17
129.09,17.098,9,16
129.04,17.414,9,15
128.99,17.728,9,14
128.94,18.041,9,13
128.89,18.353,9,12
128.84,18.664,9,11
128.79,18.974,9,10
128.74,19.283,9,9
128.68,19.59,9,8
128.63,19.896,9,7
128.58,20.202,9,6
128.52,20.506,9,5
128.47,20.808,9,4
127.99,-21.004,10,131
128.04,-20.704,10,130
128.1,-20.403,10,129
128.15,-20.101,10,128
128.2,-19.797,10,127
128.26,-19.493,10,126
128.31,-19.187,10,125
128.36,-18.88,10,124
128.41,-18.572,10,123
128.46,-18.262,10,122
128.51,-17.952,10,121
128.56,-17.64,10,120
128.61,-17.328,10,119
128.66,-17.014,10,118
128.7,-16.7,10,117
128.75,-16.384,10,116
128.79,-16.067,10,115
128.84,-15.75,10,114
128.88,-15.431,10,113
128.92,-15.111,10,112
128.97,-14.79,10,111
129.01,-14.469,10,110
129.05,-14.146,10,109
129.09,-13.823,10,108
129.12,-13.498,10,107
129.16,-13.173,10,106
129.2,-12.847,10,105
129.24,-12.52,10,104
129.27,-12.192,10,103
129.3,-11.864,10,102
129.34,-11.534,10,101
129.37,-11.204,10,100
129.4,-10.873,10,99
129.43,-10.541,10,98
129.46,-10.209,10,97
129.49,-9.8758,10,96
129.52,-9.5421,10,95
129.55,-9.2076,10,94
129.57,-8.8726,10,93
129.6,-8.5369,10,92
129.62,-8.2006,10,91
129.65,-7.8638,10,90
129.67,-7.5264,10,89
129.69,-7.1885,10,88
129.71,-6.8501,10,87
129.73,-6.5112,10,86
129.75,-6.1718,10,85
129.77,-5.8321,10,84
129.78,-5.4919,10,83
129.8,-5.1513,10,82
129.81,-4.8103,10,81
129.83,-4.469,10,80
129.84,-4.1274,10,79
129.85,-3.7855,10,78
129.86,-3.4433,10,77
129.87,-3.1009,10,76
129.88,-2.7583,10,75
129.89,-2.4154,10,74
129.89,-2.0724,10,73
129.9,-1.7292,10,72
129.9,-1.386,10,71
129.91,-1.0426,10,70
129.91,-0.6991,10,69
129.91,-0.35559,10,68
129.91,-0.012053,10,67
129.91,0.33149,10,66
129.91,0.675,10,65
129.91,1.0185,10,64
129.9,1.3619,10,63
129.9,1.7052,10,62
129.89,2.0483,10,61
129.89,2.3914,10,60
129.88,2.7342,10,59
129.87,3.0769,10,58
129.86,3.4193,10,57
129.85,3.7615,10,56
129.84,4.1034,10,55
129.83,4.4451,10,54
129.81,4.7864,10,53
129.8,5.1274,10,52
129.78,5.468,10,51
129.77,5.8082,10,50
129.75,6.148,10,49
129.73,6.4874,10,48
129.71,6.8263,10,47
129.69,7.1648,10,46
129.67,7.5027,10,45
129.65,7.8401,10,44
129.62,8.177,10,43
129.6,8.5133,10,42
129.58,8.849,10,41
129.55,9.1841,10,40
129.52,9.5186,10,39
129.49,9.8524,10,38
129.47,10.186,10,37
129.44,10.518,10,36
129.4,10.85,10,35
129.37,11.181,10,34
129.34,11.511,10,33
129.31,11.84,10,32
129.27,12.169,10,31
129.24,12.497,10,30
129.2,12.824,10,29
129.16,13.15,10,28
129.13,13.476,10,27
129.09,13.8,10,26
129.05,14.124,10,25
129.01,14.446,10,24
128.97,14.768,10,23
128.93,15.089,10,22
128.88,15.408,10,21
128.84,15.727,10,20
128.8,16.045,10,19
128.75,16.362,10,18
128.71,16.678,10,17
128.66,16.992,10,16
128.61,17.306,10,15
128.56,17.619,10,14
128.52,17.93,10,13
128.47,18.241,10,12
128.42,18.55,10,11
128.36,18.858,10,10
128.31,19.165,10,9
128.26,19.471,10,8
128.21,19.776,10,7
128.15,20.08,10,6
128.1,20.382,10,5
128.05,20.683,10,4
127.57,-20.879,11,131
127.62,-20.581,11,130
127.68,-20.281,11,129
127.73,-19.98,11,128
127.78,-19.678,11,127
127.83,-19.375,11,126
127.89,-19.071,11,125
127.94,-18.765,11,124
127.99,-18.459,11,123
128.04,-18.151,11,122
128.08,-17.842,11,121
128.13,-17.532,11,120
128.18,-17.222,11,119
128.23,-16.91,11,118
128.27,-16.597,11,117
128.32,-16.283,11,116
128.36,-15.968,11,115
128.4,-15.652,11,114
128.45,-15.335,11,113
128.49,-15.017,11,112
128.53,-14.698,11,111
128.57,-14.378,11,110
128.61,-14.058,11,109
128.65,-13.736,11,108
128.69,-13.413,11,107
128.72,-13.09,11,106
128.76,-12.766,11,105
128.8,-12.441,11,104
128.83,-12.115,11,103
128.87,-11.788,11,102
128.9,-11.461,11,101
128.93,-11.133,11,100
128.96,-10.804,11,99
128.99,-10.474,11,98
129.02,-10.144,11,97
129.05,-9.8126,11,96
129.08,-9.4809,11,95
129.1,-9.1485,11,94
129.13,-8.8156,11,93
129.15,-8.482,11,92
129.18,-8.1478,11,91
129.2,-7.8131,11,90
129.22,-7.4778,11,89
129.24,-7.1421,11,88
129.26,-6.8058,11,87
129.28,-6.4691,11,86
129.3,-6.1319,11,85
129.32,-5.7943,11,84
129.34,-5.4562,11,83
129.35,-5.1178,11,82
129.37,-4.7791,11,81
129.38,-4.44,11,80
129.39,-4.1006,11,79
129.4,-3.7609,11,78
129.41,-3.4209,11,77
129.42,-3.0807,11,76
129.43,-2.7403,11,75
129.44,-2.3997,11,74
129.45,-2.0589,11,73
129.45,-1.718,11,72
129.46,-1.3769,11,71
129.46,-1.0358,11,70
129.46,-0.69454,11,69
129.46,-0.35327,11,68
129.46,-0.011975,11,67
129.46,0.32932,11,66
129.46,0.6706,11,65
129.46,1.0118,11,64
129.46,1.353,11,63
129.45,1.694,11,62
129.45,2.035,11,61
129.44,2.3758,11,60
129.43,2.7164,11,59
129.42,3.0568,11,58
129.41,3.397,11,57
129.4,3.737,11,56
129.39,4.0767,11,55
129.38,4.4162,11,54
129.37,4.7553,11,53
129.35,5.0941,11,52
129.34,5.4325,11,51
129.32,5.7705,11,50
129.3,6.1082,11,49
129.29,6.4454,11,48
129.27,6.7822,11,47
129.25,7.1185,11,46
129.22,7.4543,11,45
129.2,7.7896,11,44
129.18,8.1243,11,43
129.16,8.4586,11,42
129.13,8.7922,11,41
129.11,9.1252,11,40
129.08,9.4576,11,39
129.05,9.7894,11,38
129.02,10.12,11,37
128.99,10.451,11,36
128.96,10.781,11,35
128.93,11.11,11,34
128.9,11.438,11,33
128.87,11.765,11,32
128.83,12.092,11,31
128.8,12.418,11,30
128.76,12.743,11,29
128.73,13.067,11,28
128.69,13.391,11,27
128.65,13.713,11,26
128.61,14.035,11,25
128.57,14.356,11,24
128.53,14.676,11,23
128.49,14.995,11,22
128.45,15.313,11,21
128.41,15.63,11,20
128.36,15.946,11,19
128.32,16.261,11,18
128.28,16.575,11,17
128.23,16.888,11,16
128.18,17.2,11,15
128.14,17.511,11,14
128.09,17.82,11,13
128.04,18.129,11,12
127.99,18.437,11,11
127.94,18.744,11,10
127.89,19.049,11,9
127.84,19.353,11,8
127.79,19.657,11,7
127.73,19.959,11,6
127.68,20.26,11,5
127.63,20.56,11,4
127.14,-20.815,12,131
127.19,-20.518,12,130
127.25,-20.22,12,129
127.3,-19.921,12,128
127.35,-19.621,12,127
127.4,-19.32,12,126
127.45,-19.018,12,125
127.5,-18.714,12,124
127.55,-18.41,12,123
127.6,-18.104,12,122
127.65,-17.797,12,121
127.7,-17.49,12,120
127.74,-17.181,12,119
127.79,-16.871,12,118
127.83,-16.56,12,117
127.88,-16.248,12,116
127.92,-15.936,12,115
127.97,-15.622,12,114
128.01,-15.307,12,113
128.05,-14.991,12,112
128.09,-14.675,12,111
128.13,-14.357,12,110
128.17,-14.039,12,109
128.21,-13.719,12,108
128.24,-13.399,12,107
128.28,-13.078,12,106
128.32,-12.756,12,105
128.35,-12.433,12,104
128.39,-12.11,12,103
128.42,-11.785,12,102
128.45,-11.46,12,101
128.48,-11.134,12,100
128.52,-10.808,12,99
128.55,-10.48,12,98
128.57,-10.153,12,97
128.6,-9.8238,12,96
128.63,-9.4945,12,95
128.66,-9.1646,12,94
128.68,-8.834,12,93
128.71,-8.5028,12,92
128.73,-8.1711,12,91
128.75,-7.8388,12,90
128.77,-7.506,12,89
128.8,-7.1727,12,88
128.82,-6.8389,12,87
128.83,-6.5046,12,86
128.85,-6.1698,12,85
128.87,-5.8347,12,84
128.89,-5.4991,12,83
128.9,-5.1632,12,82
128.92,-4.8269,12,81
128.93,-4.4903,12,80
128.94,-4.1533,12,79
128.95,-3.8161,12,78
128.96,-3.4786,12,77
128.97,-3.1409,12,76
128.98,-2.803,12,75
128.99,-2.4648,12,74
129.,-2.1265,12,73
