2018-09-24 13:09:06 Line Log cleared
2018-09-24 13:09:06 Starting IPTS-21153 on 2018-09-24
2018-09-24 19:06:41 Set Incident Energy to 20.0 meV
2018-09-25 05:10:41 Set Title: closed shutter, Ei=20 meV, run_in_series=333
2018-09-25 05:12:29 Set Title: closed shutter, Ei=20 meV, run_in_series=334
2018-09-25 05:14:17 Set Title: closed shutter, Ei=20 meV, run_in_series=335
2018-09-25 05:16:06 Set Title: closed shutter, Ei=20 meV, run_in_series=336
2018-09-25 05:17:54 Set Title: closed shutter, Ei=20 meV, run_in_series=337
2018-09-25 05:19:42 Set Title: closed shutter, Ei=20 meV, run_in_series=338
2018-09-25 05:21:31 Set Title: closed shutter, Ei=20 meV, run_in_series=339
2018-09-25 05:23:19 Set Title: closed shutter, Ei=20 meV, run_in_series=340
2018-09-25 05:25:08 Set Title: closed shutter, Ei=20 meV, run_in_series=341
2018-09-25 05:26:56 Set Title: closed shutter, Ei=20 meV, run_in_series=342
2018-09-25 05:28:44 Set Title: closed shutter, Ei=20 meV, run_in_series=343
2018-09-25 05:30:32 Set Title: closed shutter, Ei=20 meV, run_in_series=344
2018-09-25 05:32:20 Set Title: closed shutter, Ei=20 meV, run_in_series=345
2018-09-25 05:34:08 Set Title: closed shutter, Ei=20 meV, run_in_series=346
2018-09-25 05:35:56 Set Title: closed shutter, Ei=20 meV, run_in_series=347
2018-09-25 05:37:44 Set Title: closed shutter, Ei=20 meV, run_in_series=348
2018-09-25 05:39:32 Set Title: closed shutter, Ei=20 meV, run_in_series=349
2018-09-25 05:41:20 Set Title: closed shutter, Ei=20 meV, run_in_series=350
2018-09-25 05:43:08 Set Title: closed shutter, Ei=20 meV, run_in_series=351
2018-09-25 05:44:56 Set Title: closed shutter, Ei=20 meV, run_in_series=352
2018-09-25 05:46:44 Set Title: closed shutter, Ei=20 meV, run_in_series=353
2018-09-25 05:48:32 Set Title: closed shutter, Ei=20 meV, run_in_series=354
2018-09-25 05:50:21 Set Title: closed shutter, Ei=20 meV, run_in_series=355
2018-09-25 05:52:08 Set Title: closed shutter, Ei=20 meV, run_in_series=356
2018-09-25 05:53:57 Set Title: closed shutter, Ei=20 meV, run_in_series=357
2018-09-25 05:55:46 Set Title: closed shutter, Ei=20 meV, run_in_series=358
2018-09-25 05:57:34 Set Title: closed shutter, Ei=20 meV, run_in_series=359
2018-09-25 05:59:22 Set Title: closed shutter, Ei=20 meV, run_in_series=360
2018-09-25 14:48:46 Set Incident Energy to 12.0 meV
2018-09-25 14:48:46 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-110 degs
2018-09-25 21:06:13 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-108 degs
2018-09-25 21:19:27 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-106 degs
2018-09-25 21:29:16 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-104 degs
2018-09-25 21:37:36 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-102 degs
2018-09-25 21:48:56 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-100 degs
2018-09-25 21:57:15 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-98 degs
2018-09-25 22:05:08 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-96 degs
2018-09-25 22:13:03 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-94 degs
2018-09-25 22:20:57 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-92 degs
2018-09-25 22:29:12 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-90 degs
2018-09-25 22:36:56 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-88 degs
2018-09-25 22:45:02 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-86 degs
2018-09-25 22:52:45 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-84 degs
2018-09-25 23:00:28 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-82 degs
2018-09-25 23:08:11 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-80 degs
2018-09-25 23:15:54 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-78 degs
2018-09-25 23:23:36 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-76 degs
2018-09-25 23:31:17 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-74 degs
2018-09-25 23:38:50 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-72 degs
2018-09-25 23:46:22 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-70 degs
2018-09-25 23:53:55 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-68 degs
2018-09-26 00:01:27 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-66 degs
2018-09-26 00:08:59 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-64 degs
2018-09-26 00:16:31 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-62 degs
2018-09-26 00:24:03 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-60 degs
2018-09-26 00:32:07 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-58 degs
2018-09-26 00:39:52 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-56 degs
2018-09-26 00:47:40 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-54 degs
2018-09-26 00:55:01 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-52 degs
2018-09-26 01:02:22 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-50 degs
2018-09-26 01:10:06 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-48 degs
2018-09-26 01:17:27 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-46 degs
2018-09-26 01:24:49 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-44 degs
2018-09-26 01:32:10 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-42 degs
2018-09-26 01:39:52 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-40 degs
2018-09-26 01:47:13 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-38 degs
2018-09-26 01:54:34 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-36 degs
2018-09-26 02:01:55 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-34 degs
2018-09-26 02:09:16 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-32 degs
2018-09-26 02:16:58 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-30 degs
2018-09-26 02:24:19 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-28 degs
2018-09-26 02:31:40 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-26 degs
2018-09-26 02:39:01 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-24 degs
2018-09-26 02:46:22 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-22 degs
2018-09-26 02:53:43 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-20 degs
2018-09-26 03:01:04 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-18 degs
2018-09-26 03:08:25 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-16 degs
2018-09-26 03:17:27 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-14 degs
2018-09-26 03:24:48 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-12 degs
2018-09-26 03:32:10 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-10 degs
2018-09-26 03:39:32 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-8 degs
2018-09-26 03:46:54 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-6 degs
2018-09-26 03:54:15 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-4 degs
2018-09-26 04:01:37 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=-2 degs
2018-09-26 04:08:59 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=0 degs
2018-09-26 04:16:20 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=2 degs
2018-09-26 04:23:42 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=4 degs
2018-09-26 04:31:04 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=6 degs
2018-09-26 04:38:25 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=8 degs
2018-09-26 04:45:47 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=10 degs
2018-09-26 04:53:08 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=12 degs
2018-09-26 05:00:30 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=14 degs
2018-09-26 05:07:51 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=16 degs
2018-09-26 05:15:13 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=18 degs
2018-09-26 05:22:35 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=20 degs
2018-09-26 05:29:58 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=22 degs
2018-09-26 05:37:21 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=24 degs
2018-09-26 05:44:43 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=26 degs
2018-09-26 05:52:29 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=28 degs
2018-09-26 05:59:51 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=30 degs
2018-09-26 06:07:16 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=32 degs
2018-09-26 06:14:38 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=34 degs
2018-09-26 06:22:01 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=36 degs
2018-09-26 06:29:24 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=38 degs
2018-09-26 06:36:46 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=40 degs
2018-09-26 06:44:09 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=42 degs
2018-09-26 06:51:31 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=44 degs
2018-09-26 06:58:53 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=46 degs
2018-09-26 07:06:15 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=48 degs
2018-09-26 07:13:38 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=50 degs
2018-09-26 07:21:00 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=52 degs
2018-09-26 07:28:22 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=54 degs
2018-09-26 07:35:44 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=56 degs
2018-09-26 07:43:06 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=58 degs
2018-09-26 07:50:49 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=60 degs
2018-09-26 07:58:11 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=62 degs
2018-09-26 08:05:34 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=64 degs
2018-09-26 08:12:56 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=66 degs
2018-09-26 08:20:18 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=68 degs
2018-09-26 08:27:40 Set Title: Yb2Si2O7, T~10 K, Ei=12.0 meV, w=70 degs
2018-09-26 08:39:15 Scanning samplez, run 290609
2018-09-26 08:45:05 Move Sample Z to 159.4 mm
2018-09-26 08:49:00 Setting U vec: h=1 k=0 l=0
2018-09-26 08:49:05 Setting V vec: h=0 k=1 l=0
2018-09-26 08:51:02 Relative Scan huber, run 290609
2018-09-26 08:51:43 Scanning huber, run 290610
2018-09-26 09:00:51 Move huber to 62.9719937757 Degree
2018-09-26 09:00:51 New X/Y Signal ROI at 2Theta=[25.8873962062,30.8873962062] Phi=[176.447411834,186.447411834]
2018-09-26 09:00:51 Driving to: (1,1,0) at Omega=62.9719937757
2018-09-26 09:01:31 Set Title: Sitting on 110
2018-09-26 09:02:17 Relative Scan huber, run 290613
2018-09-26 09:14:02 Relative Scan huber, run 290615
2018-09-26 09:28:32 Relative Scan huber, run 290621
2018-09-26 09:35:57 Move huber to 62.2412979695 Degree
2018-09-26 09:35:57 New X/Y Signal ROI at 2Theta=[25.8957073923,30.8957073923] Phi=[191.652271517,201.652271517]
2018-09-26 09:35:57 Driving to: (1,-1,0) at Omega=62.2412979695
2018-09-26 09:37:45 Move huber to -11.6942588855 Degree
2018-09-26 09:37:45 New X/Y Signal ROI at 2Theta=[25.8941307379,30.8941307379] Phi=[-19.3029700962,-9.30297009617]
2018-09-26 09:37:45 Driving to: (1,1,0) at Omega=-11.6942588855
2018-09-26 09:39:49 Scanning huber, run 290623
2018-09-26 09:49:53 Move huber to -76.2948112217 Degree
2018-09-26 09:49:53 New X/Y Signal ROI at 2Theta=[87.4928385174,92.4928385174] Phi=[-17.8210831848,-7.82108318482]
2018-09-26 09:49:53 Driving to: (2,-4,0) at Omega=-76.2948112217
2018-09-26 09:51:22 New X/Y Signal ROI at 2Theta=[88,92] Phi=[-15,-10]
2018-09-26 09:51:32 New X/Y Signal ROI at 2Theta=[88,92] Phi=[-13,-10]
2018-09-26 09:51:36 New X/Y Signal ROI at 2Theta=[88,92] Phi=[-14,-10]
2018-09-26 09:51:41 New X/Y Signal ROI at 2Theta=[88,92] Phi=[-14,-8]
2018-09-26 09:52:15 Relative Scan huber, run 290625
2018-09-26 09:59:03 Move huber to 59.6252105512 Degree
2018-09-26 09:59:03 New X/Y Signal ROI at 2Theta=[96.605070092,101.605070092] Phi=[-9.16963821543,0.830361784573]
2018-09-26 09:59:03 Driving to: (1,5,0) at Omega=59.6252105512
2018-09-26 10:02:33 Scanning samplez, run 290627
2018-09-26 10:44:47 Set Incident Energy to 1.55 meV
2018-09-26 10:44:47 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-110 degs
2018-09-26 10:54:57 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-109 degs
2018-09-26 11:02:15 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-108 degs
2018-09-26 11:09:34 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-107 degs
2018-09-26 11:16:54 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-106 degs
2018-09-26 11:24:13 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-105 degs
2018-09-26 11:31:32 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-104 degs
2018-09-26 11:38:50 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-103 degs
2018-09-26 11:46:08 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-102 degs
2018-09-26 11:53:27 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-101 degs
2018-09-26 12:00:46 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-100 degs
2018-09-26 12:08:04 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-99 degs
2018-09-26 12:15:22 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-98 degs
2018-09-26 12:23:08 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-97 degs
2018-09-26 12:30:26 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-96 degs
2018-09-26 12:37:46 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-95 degs
2018-09-26 12:45:05 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-94 degs
2018-09-26 12:52:24 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-93 degs
2018-09-26 12:59:43 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-92 degs
2018-09-26 13:07:03 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-91 degs
2018-09-26 13:14:22 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-90 degs
2018-09-26 13:22:50 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-89 degs
2018-09-26 13:30:53 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-88 degs
2018-09-26 13:38:40 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-87 degs
2018-09-26 13:46:03 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-86 degs
2018-09-26 13:53:22 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-85 degs
2018-09-26 14:00:45 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-84 degs
2018-09-26 14:08:06 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-83 degs
2018-09-26 14:15:27 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-82 degs
2018-09-26 14:22:50 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-81 degs
2018-09-26 14:30:11 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-80 degs
2018-09-26 14:37:32 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-79 degs
2018-09-26 14:44:51 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-78 degs
2018-09-26 14:52:12 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-77 degs
2018-09-26 14:59:31 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-76 degs
2018-09-26 15:06:52 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-75 degs
2018-09-26 15:14:12 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-74 degs
2018-09-26 15:21:32 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-73 degs
2018-09-26 15:28:52 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-72 degs
2018-09-26 15:36:11 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-71 degs
2018-09-26 15:43:55 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-70 degs
2018-09-26 15:51:15 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-69 degs
2018-09-26 15:58:33 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-68 degs
2018-09-26 16:08:23 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-67 degs
2018-09-26 16:15:42 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-66 degs
2018-09-26 16:23:01 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-65 degs
2018-09-26 16:30:21 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-64 degs
2018-09-26 16:37:40 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-63 degs
2018-09-26 16:44:59 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-62 degs
2018-09-26 16:52:19 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-61 degs
2018-09-26 16:59:38 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-60 degs
2018-09-26 17:06:57 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-59 degs
2018-09-26 17:14:18 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-58 degs
2018-09-26 17:21:37 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-57 degs
2018-09-26 17:28:56 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-56 degs
2018-09-26 17:36:16 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-55 degs
2018-09-26 17:43:35 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-54 degs
2018-09-26 17:50:54 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-53 degs
2018-09-26 17:58:14 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-52 degs
2018-09-26 18:05:34 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-51 degs
2018-09-26 18:12:53 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-50 degs
2018-09-26 18:20:12 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-49 degs
2018-09-26 18:27:31 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-48 degs
2018-09-26 18:35:12 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-47 degs
2018-09-26 18:42:31 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-46 degs
2018-09-26 18:49:51 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-45 degs
2018-09-26 18:57:10 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-44 degs
2018-09-26 19:04:29 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-43 degs
2018-09-26 19:11:47 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-42 degs
2018-09-26 19:19:06 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-41 degs
2018-09-26 19:26:25 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-40 degs
2018-09-26 19:33:44 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-39 degs
2018-09-26 19:41:03 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-38 degs
2018-09-26 19:48:23 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-37 degs
2018-09-26 19:56:25 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-36 degs
2018-09-26 20:04:08 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-35 degs
2018-09-26 20:11:47 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-34 degs
2018-09-26 20:41:38 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-33 degs
2018-09-26 20:51:24 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-32 degs
2018-09-26 20:59:43 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-31 degs
2018-09-26 21:07:03 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-30 degs
2018-09-26 21:14:44 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-29 degs
2018-09-26 21:22:05 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-28 degs
2018-09-26 21:29:25 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-27 degs
2018-09-26 21:36:44 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-26 degs
2018-09-26 21:44:04 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-25 degs
2018-09-26 21:51:23 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-24 degs
2018-09-26 21:58:42 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-23 degs
2018-09-26 22:06:01 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-22 degs
2018-09-26 22:13:21 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-21 degs
2018-09-26 22:20:40 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-20 degs
2018-09-26 22:27:59 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-19 degs
2018-09-26 22:35:18 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-18 degs
2018-09-26 22:42:38 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-17 degs
2018-09-26 22:49:57 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-16 degs
2018-09-26 22:57:37 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-15 degs
2018-09-26 23:04:57 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-14 degs
2018-09-26 23:12:16 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-13 degs
2018-09-26 23:19:36 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-12 degs
2018-09-26 23:26:55 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-11 degs
2018-09-26 23:34:15 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-10 degs
2018-09-26 23:41:34 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-9 degs
2018-09-26 23:48:54 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-8 degs
2018-09-26 23:56:12 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-7 degs
2018-09-27 00:03:31 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-6 degs
2018-09-27 00:10:51 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-5 degs
2018-09-27 00:18:09 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-4 degs
2018-09-27 00:25:28 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-3 degs
2018-09-27 00:32:47 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-2 degs
2018-09-27 00:40:06 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=-1 degs
2018-09-27 00:47:50 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=0 degs
2018-09-27 00:55:09 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=1 degs
2018-09-27 01:02:28 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=2 degs
2018-09-27 01:10:09 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=3 degs
2018-09-27 01:17:29 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=4 degs
2018-09-27 01:25:12 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=5 degs
2018-09-27 01:32:31 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=6 degs
2018-09-27 01:39:49 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=7 degs
2018-09-27 01:47:08 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=8 degs
2018-09-27 01:54:27 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=9 degs
2018-09-27 02:01:46 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=10 degs
2018-09-27 02:09:06 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=11 degs
2018-09-27 02:16:25 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=12 degs
2018-09-27 02:23:44 Set Title: Yb2Si2O7, T=86 mK, Ei=1.55 meV, w=13 degs
